,study_id,fold_rare,t,p,rare_mantel_r,unrare_mantel_r,rare_unrare_mantel_r
52,833,52,-2.871194327538722,0.004816558995452969,-0.007476309514586697,0.034261824256911155,0.9861302708047174
53,833,53,-2.8166339908859195,0.005655102348543384,-0.006563293173521069,0.034261824256911155,0.9862438002806551
54,833,54,-2.838632883226112,0.0053021362903693525,-0.006849197567720435,0.034261824256911155,0.986252832012278
55,833,55,-2.866450533462046,0.004884670363075827,-0.007232615217525776,0.034261824256911155,0.9862491559218991
56,833,56,-2.832785733696598,0.005393932613010355,-0.006833586102751786,0.034261824256911155,0.9862099913961497
57,833,57,-2.7600683611850627,0.006663356648443308,-0.005626267316186094,0.034261824256911155,0.9863570136693354
58,833,58,-2.791606103996212,0.00608266974956484,-0.006377321271625253,0.034261824256911155,0.9861381692427127
59,833,59,-2.849780925035238,0.005131066082016078,-0.006903060078796709,0.034261824256911155,0.9863178052014646
60,833,60,-2.891310999935554,0.004537282758133809,-0.007717381262321535,0.034261824256911155,0.9861519719250081
61,833,61,-2.8176886240998353,0.005637703050636045,-0.0066002392287912584,0.034261824256911155,0.9862285871982754
62,833,62,-2.8085796977954485,0.005789607301605937,-0.006538666506207546,0.034261824256911155,0.9861862518155894
63,833,63,-2.767637992988639,0.0065195554239954046,-0.0060343245838505605,0.034261824256911155,0.986148152709083
